ID,SIGHTING_DATE,CITY_STATE,COUNTRY_CODE,SHAPE,DURATION,DATE_POSTED
869,07/03/2003,bristol (uk/england),gb,light,10800,22/04/2003
870,07/03/2003,colchester (uk/england),gb,unknown,3,21/03/2003
871,07/03/2004,nottingham (uk/england),gb,circle,1200,25/07/2004
872,07/03/2004,london (uk/england),gb,other,5400,09/03/2004
873,07/03/2004,luton (uk/england),gb,changing,1200,09/03/2004
874,07/03/2005,london (uk/england),gb,circle,5,11/05/2005
875,07/03/2007,middlesbrough (uk/england),gb,diamond,120,27/04/2007
876,07/03/2010,london (uk/england),gb,circle,120,13/04/2010
877,07/03/2010,dunstable (uk/england),gb,circle,300,13/04/2010
878,07/03/2013,woodford green (uk/england),gb,unknown,120,15/05/2013
879,08/03/1999,guilford (uk/england),gb,circle,5,02/04/1999
880,08/03/2000,huddersfield (uk/england),gb,teardrop,600,01/04/2001
881,08/03/2014,birmingham (uk/birmingham),gb,triangle,5,18/03/2014
882,09/03/2007,stirlingshire (uk/scotland),gb,,37800,27/04/2007
779,01/04/2014,kempsey (worcester) (uk/england),gb,unknown,10,04/04/2014
883,10/04/2002,newcastle (uk/england),gb,teardrop,600,25/04/2002
884,10/04/2003,st. albans (uk/england),gb,other,300,22/04/2003
885,10/04/2004,aberdeen (uk/scotland),gb,,5400,27/10/2004
886,10/04/2006,fleetwood (uk/england),gb,disk,30,15/05/2006
767,10/04/2010,south ockendon (uk/england),gb,fireball,45,13/04/2010
768,10/04/2010,moffat (uk/scotland),gb,oval,540,13/04/2010
769,11/04/2000,wiltshire (uk/england),gb,teardrop,600,02/12/2000
770,11/04/2003,norwich (uk/england),gb,unknown,40,22/04/2003
771,11/04/2005,storrington (uk/england),gb,circle,8,08/11/2005
772,11/04/2005,southampton (uk/england),gb,oval,8,16/04/2005
773,11/04/2006,coventry (uk/england),gb,formation,600,15/05/2006
774,11/04/2006,london (uk/england),gb,oval,180,07/12/2006
775,11/04/2006,watford (uk/england),gb,formation,600,01/02/2007
776,11/04/2007,nottingham (uk/england),gb,formation,15,27/04/2007
777,11/04/2010,merthyr tydfil (uk/wales),gb,fireball,120,13/04/2010
778,11/04/2013,leadgate (uk/england),gb,cone,432000,10/01/2014
780,12/04/2001,gosforth (uk/england),gb,circle,300,28/04/2001
781,12/04/2006,east preston (uk/england),gb,light,120,07/12/2006
782,12/04/2007,manchester (uk/england),gb,sphere,1200,27/04/2007
783,12/04/2007,birmingham (uk/england),gb,rectangle,5,04/03/2008
784,12/04/2008,stafford (uk/england),gb,unknown,60,10/01/2009
785,12/04/2008,seaton (uk/england),gb,light,420,12/06/2008
786,12/04/2008,chesterfield (uk/england),gb,circle,360,12/06/2008
787,12/04/2009,middlesbrough (uk/england),gb,triangle,600,09/06/2009
788,12/04/2009,middlesbrough (uk/england),gb,circle,180,14/04/2009
789,12/04/2009,manchester (uk/england),gb,circle,76,14/04/2009
790,12/04/2012,cardiff (vale of glamorgan)(uk/wales),gb,triangle,5,13/05/2012
791,13/04/1995,london (uk/england),gb,light,90,23/12/2002
792,13/04/2002,leicester (uk/england),gb,sphere,2100,25/04/2002
793,13/04/2009,stoke-on-trent (uk/england),gb,fireball,840,12/05/2009
794,14/04/2005,nottingham (uk/england),gb,unknown,900,16/04/2005
795,14/04/2006,london (uk/england),gb,sphere,5,15/05/2006
796,14/04/2006,camberley (uk/england),gb,teardrop,120,15/05/2006
797,14/04/2007,london (uk/england),gb,rectangle,3600,08/10/2007
798,14/04/2010,boston (uk/england),gb,sphere,20,12/05/2010
799,14/04/2011,leven (uk/england),gb,unknown,45,02/05/2011
800,15/04/1993,london (uk/england),gb,disk,1200,20/06/2012
801,15/04/1999,manchester (uk/england),gb,light,60,27/04/2007
802,15/04/2005,glasgow (uk/scotland)),gb,fireball,60,11/05/2005
803,15/04/2009,pitlochry (uk/scotland),gb,sphere,180,05/08/2009
804,15/04/2010,st. helens (merseyside)(uk/england),gb,circle,5,21/11/2010
805,15/04/2012,doncaster (uk/england),gb,circle,120,13/05/2012
806,16/04/2006,gloucester (uk/england),gb,triangle,30,15/05/2006
807,16/04/2009,lincoln (uk/england),gb,disk,120,12/05/2009
808,17/04/2001,barnstaple (uk/england),gb,light,120,28/04/2001
809,17/04/2006,edinburgh (uk/scotland),gb,circle,600,15/05/2006
810,17/04/2007,peterborough (uk/england),gb,unknown,2,27/04/2007
811,17/04/2009,kelling (uk/england),gb,light,240,12/05/2009
812,18/04/2004,cardiff (uk/wales),gb,formation,60,27/04/2004
813,18/04/2004,london (middlesex) (uk/england),gb,triangle,30,27/04/2004
814,18/04/2009,stoke-on-trent (uk/england),gb,,60,12/05/2009
815,18/04/2009,leicester (uk/england),gb,fireball,15,12/05/2009
816,18/04/2009,scunthorpe (uk/england),gb,oval,1200,12/05/2009
817,19/04/2002,hemel hempstead (uk/england),gb,circle,120,25/04/2002
818,19/04/2005,berkshire county (uk/england),gb,light,1200,11/05/2005
819,19/04/2007,sidcup (uk/england),gb,formation,60,27/04/2007
820,19/04/2009,hartlepool (uk/england),gb,fireball,300,12/05/2009
821,19/04/2009,cambridge (uk/england),gb,unknown,40,12/05/2009
822,19/04/2011,leeds (uk/england),gb,cylinder,5,02/05/2011
823,19/04/2013,norwich (uk/england),gb,light,20,15/05/2013
824,19/04/2014,dunfermline (uk/scotland),gb,cylinder,30,24/04/2014
825,19/04/2014,fife (uk/scotland),gb,other,30,24/04/2014
966,02/04/2005,st. helens (merseyside) (uk/england),gb,triangle,60,30/10/2006
826,20/04/1997,penryn (uk/england),gb,sphere,120,09/12/2000
827,20/04/2003,wolverhampton (uk/england),gb,unknown,120,22/04/2003
828,20/04/2005,glasgow (uk/scotland),gb,other,600,11/05/2005
829,20/04/2009,cirencester (uk/england),gb,circle,300,12/05/2009
887,21/04/2002,manchester (uk/england),gb,light,600,25/04/2002
888,21/04/2003,lincoln (uk/england),gb,unknown,900,22/04/2003
889,21/04/2004,edinburgh (uk/scotland),gb,flash,5,27/04/2004
890,21/04/2004,hereford (uk/england),gb,light,45,27/04/2004
891,21/04/2007,bridgend (uk/wales),gb,disk,300,12/06/2007
892,21/04/2007,blackpool (uk/england),gb,egg,300,27/04/2007
893,21/04/2007,alfreton (uk/england),gb,fireball,300,27/04/2007
894,21/04/2008,nunburnholme (uk/england),gb,oval,30,12/06/2008
967,22/04/2003,dundee (uk/scotland),gb,circle,60,27/04/2003
968,22/04/2004,leigh-on-sea (uk/england),gb,light,86400,27/04/2004
969,22/04/2012,birmingham (uk/england),gb,sphere,60,13/05/2012
970,23/04/1997,norwich (uk/england),gb,light,180,05/08/2001
971,23/04/2007,derbyshire (uk/england),gb,circle,30,19/03/2009
972,23/04/2012,birmingham (uk/england),gb,other,1200,29/05/2012
973,24/04/2010,london (uk/england),gb,flash,5,12/05/2010
974,24/04/2011,harrogate (uk/england),gb,disk,300,02/05/2011
975,24/04/2012,lincoln (uk/england),gb,light,30,13/05/2012
976,25/04/2004,london (uk/england),gb,triangle,60,04/05/2004
977,25/04/2004,keighley (uk/england),gb,sphere,3,27/04/2004
978,25/04/2006,doncaster (uk/england),gb,light,14400,15/05/2006
979,26/04/2001,norwich (there was officer&#39s on the port side) (uk/england),gb,sphere,180,28/04/2001
980,26/04/2001,london (uk/england),gb,oval,30,05/08/2001
981,26/04/2002,brighton (uk/england),gb,cigar,80,14/05/2002
982,26/04/2004,atherstone (uk/england),gb,unknown,60,30/04/2004
983,26/04/2008,torquay (uk/england),gb,other,2400,12/06/2008
984,26/04/2009,tamworth (uk/england),gb,formation,10,12/05/2009
985,26/04/2009,woking (uk/england),gb,sphere,120,12/05/2009
986,27/04/2005,croydon (uk/england),gb,unknown,120,11/05/2005
987,27/04/2014,durham (uk/england),gb,,180,02/05/2014
988,28/04/2001,lancashire (uk/england),gb,sphere,600,05/08/2001
989,28/04/2005,barnsley (uk/england),gb,light,30,11/05/2005
990,28/04/2011,liverpool (kirkdale) (uk/england),gb,disk,5,02/05/2011
991,29/04/2005,chester (uk/england),gb,triangle,120,16/07/2006
992,29/04/2007,lancaster (uk/england).,gb,light,180,12/06/2007
994,03/04/2006,cardiff (uk/wales),gb,other,30,15/05/2006
995,03/04/2013,brigg (uk/england),gb,light,30,15/05/2013
993,30/04/2000,southampton (uk/england),gb,triangle,15,03/05/2000
996,04/04/1980,leamington spa (uk/england),gb,other,300,05/08/2001
997,04/04/1999,eastbourne (uk/england),gb,teardrop,60,28/11/2007
998,04/04/2000,cumbernauld (uk/scotland),gb,oval,6,15/04/2000
999,04/04/2003,staplefield (uk/england),gb,egg,120,02/05/2003
1000,04/04/2004,london (uk/england),gb,cross,90,09/04/2004
1001,04/04/2006,salford (uk/england),gb,cigar,60,15/05/2006
1002,04/04/2006,leigh (uk/england),gb,circle,1200,15/05/2006
1003,04/04/2009,manchester (uk/england),gb,fireball,180,14/04/2009
1004,04/04/2009,portsmouth (uk/england),gb,light,15,14/04/2009
1005,04/04/2009,reading (uk/england),gb,light,420,14/04/2009
1006,05/04/1996,burgess hill (uk/england),gb,triangle,120,11/03/2003
1007,05/04/2003,oxford (uk/england),gb,unknown,300,13/05/2003
1008,05/04/2003,dundee (uk/scotland),gb,egg,900,09/05/2003
1009,05/04/2004,derby (uk/england),gb,cigar,240,18/06/2004
1010,05/04/2009,basingstoke (uk/england),gb,light,2,14/04/2009
1011,05/04/2009,taunton (somerset) (uk/england),gb,sphere,180,12/12/2009
1012,05/04/2011,london (uk/england),gb,light,900,02/05/2011
1013,05/04/2014,sutton in ashfield (uk/england),gb,cross,180,11/04/2014
1014,06/04/1996,st. helens (uk/england),gb,disk,360,04/03/2003
1015,06/04/1999,aberdeen (uk/scotland),gb,fireball,4,05/08/2001
1016,06/04/2001,london (uk/england),gb,formation,600,05/08/2001
1017,06/04/2006,leeds (uk/england),gb,light,10,15/05/2006
1018,06/04/2008,worksop (uk/england),gb,unknown,300,12/06/2008
1019,06/04/2009,boston (uk/england),gb,triangle,30,14/04/2009
1020,07/04/2000,cardross (uk/scotland),gb,fireball,10,15/04/2000
1021,07/04/2001,eynsham (uk/england),gb,disk,120,05/08/2001
1022,07/04/2006,london (uk/england),gb,oval,15,15/05/2006
1023,07/04/2008,derbyshire (uk/england),gb,circle,90,05/07/2008
1024,07/04/2010,cumbria (uk/england),gb,light,420,13/04/2010
1025,07/04/2012,peterborough (uk/england),gb,rectangle,180,18/04/2012
1026,08/04/1999,leicester (uk/england),gb,formation,40,24/05/1999
1027,08/04/2002,oldham (uk/england),gb,light,300,20/11/2002
1028,08/04/2003,torquay (uk/england),gb,formation,15,28/08/2003
1029,08/04/2004,rubery (uk/england),gb,cigar,1800,09/09/2004
895,08/04/2008,wrexham (uk/england),gb,sphere,900,12/06/2008
896,08/04/2010,knottingley (uk/england),gb,circle,120,13/04/2010
897,08/04/2013,croydon (uk/england),gb,circle,40,12/04/2013
898,09/04/2007,london (uk/england),gb,light,600,08/10/2007
899,09/04/2008,haworth (uk/england),gb,light,180,17/04/2008
900,09/04/2011,london (uk/england),gb,sphere,3,02/05/2011
901,09/04/2014,kent (uk/england),gb,cylinder,600,11/04/2014
921,01/05/1997,torquay (uk/england),gb,circle,20,28/08/2003
922,01/05/2002,birmingham (uk/england),gb,light,600,14/05/2002
923,01/05/2003,wakefield (uk/england),gb,triangle,180,11/05/2005
924,01/05/2004,dunstable (uk/england),gb,sphere,18000,25/07/2004
925,01/05/2005,hartlepool (uk/england),gb,cylinder,120,11/05/2005
926,01/05/2009,spilsby (uk/england),gb,other,300,14/07/2013
902,10/05/1999,edinburgh (uk/scotland),gb,formation,10,24/05/1999
903,10/05/2003,leamington spa (uk/england),gb,light,300,07/10/2003
904,10/05/2003,boscastle (cornwall) (uk/england),gb,sphere,2700,31/10/2003
905,10/05/2003,belfast (uk/n. ireland),gb,oval,600,16/07/2003
906,10/05/2003,cardiff (uk/wales),gb,unknown,3,27/05/2003
907,10/05/2004,hertfordshire (uk/england),gb,changing,540,27/10/2004
908,10/05/2010,hereford (uk/england),gb,sphere,180,24/09/2012
909,11/05/1981,warminster (uk/england),gb,circle,120,30/10/2012
910,11/05/2000,scarborough (uk/england),gb,light,300,12/10/2001
911,11/05/2001,london (uk/england),gb,other,10,05/06/2012
912,11/05/2001,london (uk/england),gb,light,1200,19/03/2002
913,11/05/2003,birmingham (uk/england),gb,light,60,27/05/2003
914,11/05/2005,wakefield (uk/england),gb,circle,1800,24/05/2005
915,11/05/2005,falkirk (uk/scotland),gb,light,30,11/10/2005
916,11/05/2006,london (uk/england),gb,light,1200,07/12/2006
917,11/05/2007,croydon (uk/england),gb,formation,300,22/07/2013
918,11/05/2009,york (uk/england),gb,sphere,5,09/06/2009
919,11/05/2009,newcastle upon tyne (uk/england),gb,fireball,4,12/05/2009
920,11/05/2010,hounslow (uk/england),gb,cylinder,300,18/02/2011
927,12/05/2002,london (uk/england),gb,light,20,14/05/2002
928,12/05/2004,london (uk/england),gb,egg,120,05/07/2005
929,12/05/2007,welwyn garden city (uk/england),gb,light,900,12/06/2007
930,12/05/2009,nantwich (uk/england),gb,light,240,09/06/2009
931,12/05/2010,hull (hull) (uk/england),gb,other,60,03/06/2010
932,12/05/2010,bedlington (uk/england),gb,other,20,12/05/2010
933,13/05/1983,london (uk/england),gb,disk,120,20/06/2005
934,13/05/2001,rugeley (uk/england),gb,changing,2400,04/06/2004
935,13/05/2006,london (uk/england),gb,light,20,16/07/2006
936,13/05/2008,essex (uk/england),gb,light,360,12/06/2008
937,13/05/2009,paisley (uk/scotland),gb,light,60,09/06/2009
938,13/05/2012,reading (berkshire) (uk/england),gb,circle,60,29/05/2012
939,14/05/2001,exeter (uk/england),gb,light,4,05/08/2001
940,14/05/2006,newcastle upon tyne (uk/england),gb,light,120,15/05/2006
941,15/05/1972,bicester (uk/england),gb,sphere,180,04/07/2012
942,15/05/1977,kilmarnock (uk/england),gb,,1200,12/06/2002
943,15/05/1986,liverpool (uk/england),gb,rectangle,15,12/06/2008
944,15/05/1993,london (uk/england),gb,other,2700,08/04/2002
945,15/05/1997,bedford (uk/england),gb,triangle,300,14/05/2002
946,15/05/1998,manchester (uk/england),gb,triangle,240,11/11/2013
947,15/05/2000,derby (uk/england),gb,diamond,300,20/06/2005
948,15/05/2003,portsmouth (uk/england),gb,egg,840,27/05/2003
949,15/05/2003,northallerton (uk/england),gb,disk,30,07/10/2003
950,15/05/2003,mansfield (uk/england),gb,sphere,900,27/05/2003
951,15/05/2003,mansfield (uk/england),gb,sphere,900,27/05/2003
952,15/05/2005,surrey (uk/england),gb,circle,120,24/05/2005
953,15/05/2005,hounslow (middlesex) (uk/england),gb,light,900,24/05/2005
954,15/05/2005,grays (essex) (uk/england),gb,changing,30,24/05/2005
955,15/05/2005,london (uk/london),gb,disk,240,11/10/2005
956,15/05/2005,coventry (uk/england),gb,cigar,60,24/05/2005
957,15/05/2005,bedford (uk/england),gb,triangle,5400,24/05/2005
958,15/05/2009,wolverhampton (uk/england),gb,cone,7200,28/07/2010
959,15/05/2010,preston (uk/england),gb,fireball,60,03/06/2010
960,17/05/2001,middlesborough (uk/england),gb,unknown,30,05/08/2001
961,17/05/2004,southampton (uk/england),gb,formation,900,04/06/2004
962,17/05/2004,doncaster (uk/england),gb,oval,2,04/06/2004
963,18/05/2005,leicester (uk/england),gb,unknown,180,24/05/2005
964,18/05/2006,lancashire (uk/england),gb,unknown,10,16/07/2006
965,18/05/2010,birmingham (uk/england),gb,triangle,3600,03/06/2010
1030,19/05/2004,kent (uk/england),gb,cigar,900,04/06/2004
1031,19/05/2007,london (uk/england),gb,light,240,12/06/2007
1032,19/05/2011,darlington (uk/england),gb,teardrop,180,29/05/2011
1105,02/05/2005,london (uk/england),gb,,60,11/05/2005
1106,02/05/2009,coningsby (uk/england),gb,sphere,180,12/05/2009
1107,02/05/2009,birmingham (uk/england),gb,sphere,360,12/05/2009
1108,02/05/2012,douglas (isle of man)(uk/england),gb,fireball,20,02/12/2013
1033,20/05/2001,london (uk/england),gb,changing,10800,05/08/2001
1034,20/05/2006,newcastle upon tyne (uk/england),gb,unknown,10,16/07/2006
1103,21/05/2000,glasgow (uk/scotland),gb,cylinder,180,05/08/2000
1104,21/05/2007,oxford (uk/england),gb,cigar,900,12/06/2007
1109,22/05/2007,ellesmere port (uk/england),gb,other,2100,12/06/2007
1110,22/05/2010,handforth (uk/england),gb,unknown,4,03/06/2010
1111,22/05/2010,mansfield (uk/england),gb,fireball,600,03/06/2010
1112,22/05/2012,swansea (uk/england),gb,disk,60,29/05/2012
1113,22/05/2012,gwent (uk/wales),gb,other,480,29/05/2012
1114,23/05/2001,manchester (uk/england),gb,teardrop,1140,05/08/2001
1115,23/05/2006,st. andrews (uk/scotland),gb,sphere,30,16/07/2006
1116,23/05/2010,thornton heath (uk/england),gb,rectangle,300,03/06/2010
1117,24/05/2001,winchester (uk/england),gb,other,4,05/08/2001
1118,24/05/2003,birmingham (uk/england),gb,oval,300,27/05/2003
1119,24/05/2009,stoke-on-trent (uk/england),gb,light,600,09/06/2009
1120,24/05/2012,london (uk/england),gb,formation,30,29/05/2012
1121,25/05/2003,birmingham (uk/england),gb,light,480,27/05/2003
1122,25/05/2005,london (uk/england),gb,circle,10,20/06/2005
1123,25/05/2012,london (uk/england),gb,triangle,120,05/06/2012
1124,26/05/2004,london (hamstead heath) (uk/england),gb,formation,600,04/06/2004
1125,26/05/2006,arbroath (uk/scotland),gb,rectangle,4,16/07/2006
1126,26/05/2010,torquay (devonshire) (uk/england),gb,light,240,03/06/2010
1127,27/05/2001,leeds (uk/england),gb,triangle,300,05/08/2001
1128,27/05/2002,llanfairfechan (uk/wales),gb,circle,10,12/06/2002
1129,27/05/2003,ipswich (uk/england),gb,light,30,27/05/2003
1130,28/05/2009,southampton (uk/england),gb,circle,120,09/06/2009
1131,29/05/2000,wolverhampton (uk/england),gb,formation,3,05/08/2001
1143,03/05/2004,london (uk/england),gb,circle,900,08/02/2005
1144,03/05/2009,plymouth (uk/england),gb,fireball,60,12/05/2009
1145,03/05/2009,marston moretaine (uk/england),gb,circle,2,12/05/2009
1132,30/05/2001,wrexham (uk/england),gb,light,360,05/08/2001
1133,30/05/2005,wolverhampton (uk/england),gb,changing,180,20/06/2005
1134,30/05/2007,keele (uk/england),gb,formation,120,12/06/2007
1135,30/05/2009,bristol (uk/england),gb,circle,1200,09/06/2009
1136,30/05/2010,bristol (uk/england),gb,rectangle,60,03/06/2010
1137,31/05/2002,swansea (uk/england),gb,light,10,12/06/2002
1138,31/05/2005,doncaster (south yorkshire) (uk/england),gb,unknown,600,20/06/2005
1139,31/05/2005,london (uk/england),gb,oval,6,20/06/2005
1140,31/05/2006,wrexham (uk/england),gb,light,40,16/07/2006
1141,31/05/2008,sheffield (uk/england),gb,circle,6,12/06/2008
1142,31/05/2009,london (uk/england),gb,circle,240,09/06/2009
1146,04/05/1966,southampton (uk/england),gb,triangle,120,30/10/2006
1147,04/05/2007,derbyshire (uk/england),gb,fireball,240,04/07/2012
1148,04/05/2008,edinburgh (uk/scotland),gb,light,30,12/06/2008
1149,05/05/2000,hailsham (east sussex) (uk/england),gb,other,600,18/03/2014
1150,05/05/2003,milford haven (pembrokeshire) (uk/england),gb,diamond,1200,09/05/2003
1151,05/05/2005,hampshire (uk/england),gb,disk,300,24/05/2005
1152,05/05/2006,washington (uk/england),gb,sphere,1200,15/05/2006
1153,05/05/2007,inverness (near) (uk/scotland),gb,light,1200,12/06/2007
1154,05/05/2010,edinburgh (uk/scotland),gb,rectangle,60,12/05/2010
1155,06/05/1993,glasgow (uk/scotland),gb,triangle,30,16/03/2001
1156,06/05/2003,birmingham (uk/england),gb,teardrop,300,09/05/2003
1157,06/05/2003,oxford (uk/england),gb,light,60,13/05/2003
1158,06/05/2005,portsmouth (uk/england),gb,cigar,300,05/07/2005
1159,06/05/2006,southport (uk/england),gb,,45,12/06/2007
1160,06/05/2009,cardiff (uk/wales),gb,teardrop,120,12/05/2009
1035,07/05/1972,essex (uk/england),gb,unknown,180,15/05/2006
1036,07/05/2000,london (ne) (uk/england),gb,,30,12/08/2001
1037,07/05/2012,sheffield (uk/england),gb,oval,180,13/05/2012
1038,07/05/2014,heswall (uk/england),gb,triangle,40,08/05/2014
1039,08/05/2002,derby (uk/england),gb,other,1260,14/05/2002
1040,09/05/2000,billingham (uk/england),gb,cigar,300,06/06/2000
1041,09/05/2004,douglas (uk/england),gb,light,1800,19/01/2005
1042,09/05/2008,cannock (uk/england),gb,oval,3000,12/06/2008
1043,09/05/2008,marlow (uk/england),gb,formation,300,31/10/2008
1044,09/05/2009,sunningdale (uk/england),gb,disk,180,12/05/2009
1045,09/05/2009,mansfield woodhouse (uk/england),gb,light,60,12/12/2009
1046,09/05/2009,yeovil (uk/england),gb,unknown,1200,12/05/2009
1047,09/05/2009,southend-on-sea (uk/england),gb,fireball,300,12/05/2009
1048,09/05/2009,bideford (uk/england),gb,other,5,12/05/2009
1049,09/05/2010,cornwall (uk/england),gb,light,2,12/05/2010
1050,09/05/2012,brighton (uk/england),gb,rectangle,30,24/09/2012
1064,01/06/1952,linlithgow (west  lothian) (uk/scotland),gb,circle,120,02/12/2000
1065,01/06/1957,london (uk/england),gb,,600,22/01/2000
1066,01/06/1970,gainsborough (uk/england),gb,circle,30,05/08/2001
1067,01/06/1972,bath (uk/england),gb,,259200,02/12/2000
1068,01/06/1972,wigan (uk/england),gb,circle,5,02/09/2005
1069,01/06/1975,leeds (uk/england),gb,light,10,06/06/2000
1070,01/06/1976,canterbury (uk/england),gb,disk,900,12/08/2008
1071,01/06/1978,felixstowe (uk/england),gb,sphere,900,12/06/2008
1072,01/06/1979,birmingham (uk/england),gb,cylinder,900,30/10/2006
1073,01/06/1979,hamilton (uk/scotland),gb,light,15,14/02/2008
1074,01/06/1979,hemel hempstead (uk/england),gb,other,600,16/02/2000
1075,01/06/1980,plymouth (uk/england),gb,oval,120,05/08/2001
1076,01/06/1980,london (uk/england),gb,circle,420,16/07/2006
1077,01/06/1980,birmingham (uk/england),gb,unknown,300,18/02/2001
1078,01/06/1987,llandovery (uk/wales),gb,other,1800,14/02/2006
1079,01/06/1990,durham (uk/england),gb,,600,19/03/2002
1080,01/06/1993,london (uk/england),gb,other,1800,06/03/2001
1081,01/06/1995,nottingham (uk/england),gb,light,300,24/08/2010
1082,01/06/1996,colne (uk/england),gb,circle,420,25/07/2004
1083,01/06/1996,nottingham (uk/england),gb,diamond,120,14/02/2010
1084,01/06/1996,nottingham (uk/england),gb,triangle,300,14/05/2002
1085,01/06/1997,cardiff (uk/wales),gb,triangle,240,23/12/2002
1086,01/06/1997,liverpool (uk/england),gb,disk,600,15/05/2006
1087,01/06/1997,liverpool (uk/england),gb,oval,360,11/07/2000
1088,01/06/1997,hemel hempstead (uk/england),gb,sphere,120,02/12/2000
1089,01/06/1998,trowbridge (uk/england),gb,light,300,29/01/2002
1090,01/06/1999,manchester (uk/england),gb,triangle,120,01/04/2001
1091,01/06/1999,maldon (uk/england),gb,other,600,24/05/2005
1092,01/06/2000,saxton (a small village in yorkshire) (uk/england),gb,sphere,5,12/06/2002
1093,01/06/2002,newport (uk/england),gb,teardrop,300,12/06/2002
1094,01/06/2011,colwyn bay (uk/england),gb,sphere,259200,13/05/2012
1095,01/06/2013,bristol (uk/england),gb,light,600,02/06/2013
1051,10/06/2000,sheffield (uk/england),gb,triangle,1200,21/06/2000
1052,10/06/2001,skelmanthorpe (uk/england),gb,triangle,20,05/08/2001
1053,10/06/2002,portchester (uk/england),gb,light,20,15/10/2002
1054,10/06/2006,birmingham (uk/england),gb,triangle,10,16/07/2006
1055,10/06/2006,ipswich (uk/england),gb,triangle,18000,01/02/2007
1056,10/06/2010,edinburgh (uk/scotland),gb,changing,240,23/06/2010
1057,11/06/1998,gateshead (uk/england),gb,triangle,30,31/10/2003
1058,11/06/2000,glenrothes (uk/scotland),gb,light,90,05/07/2008
1059,11/06/2002,johnstone (near haverfordwest) (uk/england),gb,rectangle,300,16/11/2002
1060,11/06/2005,london (mad mile rd.&#44 addington) (uk/england),gb,circle,1800,08/11/2005
1061,11/06/2005,birkenhead (uk/england),gb,triangle,20,16/12/2005
1062,11/06/2009,hull (uk/england),gb,oval,120,12/12/2009
1063,11/06/2010,stevenage (uk/england),gb,circle,600,21/11/2010
1096,12/06/1994,crawley (uk/england),gb,triangle,420,20/12/2000
1097,12/06/1996,loanhead (uk/scotland),gb,teardrop,25,07/08/2007
1098,12/06/1998,kent (uk/england),gb,circle,900,16/07/2006
1099,12/06/1999,wolverhampton (uk/england),gb,light,30,23/06/1999
1100,12/06/2008,bristol (uk/england),gb,unknown,4,14/04/2009
1101,12/06/2011,manchester (uk/england),gb,circle,900,12/06/2011
1102,13/06/1999,bispham (blackpool) (uk/england),gb,teardrop,120,23/06/1999
1161,13/06/2004,southampton (uk/england),gb,cylinder,1200,18/06/2004
1162,13/06/2004,cardiff (uk/wales),gb,rectangle,120,18/06/2004
1163,13/06/2007,scunthorpe (uk/england),gb,unknown,1200,07/08/2007
1164,13/06/2009,portsmouth (uk/england),gb,circle,60,05/08/2009
1165,13/06/2010,renfrew (uk/scotland),gb,light,1200,23/06/2010
1166,14/06/2007,edinburgh (uk/scotland),gb,light,15,07/08/2007
1167,14/06/2008,southampton (uk/england),gb,triangle,120,05/07/2008
1224,14/06/2011,london (uk/england),gb,light,120,20/06/2011
1225,15/06/1966,caversham (reading) (uk/england),gb,disk,900,16/08/2002
1226,15/06/1976,ammanford (uk/wales),gb,cigar,1800,17/03/2004
1227,15/06/1976,cornwall (uk/england),gb,other,20,23/12/2002
1228,15/06/1977,london ((uk/england),gb,circle,15,07/12/2006
1229,15/06/1980,southampton (uk/england),gb,disk,60,04/03/2003
1230,15/06/1981,reading (uk/england),gb,disk,60,21/03/2003
1231,15/06/1984,london (uk/england),gb,cigar,600,02/05/2003
1232,15/06/1986,oxford (uk/england),gb,sphere,20,15/05/2006
1233,15/06/1990,renfrew (uk/scotland),gb,light,900,09/11/2002
1234,15/06/1992,sedgefield (uk/england),gb,,5,28/08/2002
1235,15/06/1993,peebles (near) (uk/scotland),gb,sphere,900,16/07/2003
1236,15/06/1993,neyland (uk/wales),gb,,120,22/02/2002
1237,15/06/1993,kent (uk/england),gb,circle,1800,04/03/2003
1238,15/06/1996,scunthorpe (uk/england),gb,rectangle,10,01/04/2000
1239,15/06/1997,lancaster (uk/england),gb,oval,4,16/12/2005
1240,15/06/1999,sheffield (uk/england),gb,formation,180,04/03/2003
1241,15/06/1999,coventry (uk/england),gb,triangle,300,05/08/2001
1242,15/06/2001,manchester (uk/england),gb,light,600,05/08/2001
1243,15/06/2003,cambridge (uk/england),gb,other,300,18/06/2003
1244,15/06/2003,thornbury (bristol) (uk/england),gb,sphere,360,26/11/2003
1245,15/06/2004,shepton mallet (uk/england),gb,cigar,60,18/06/2004
1246,15/06/2008,london (uk/england),gb,cone,180,05/07/2008
1247,15/06/2009,bideford (uk/england),gb,sphere,3,05/08/2009
1248,16/06/2005,liverpool (uk/england),gb,light,3300,13/07/2005
1249,16/06/2005,coventry (uk/england),gb,sphere,1800,11/10/2005
1250,16/06/2007,birmingham (uk/england),gb,disk,180,07/08/2007
1251,16/06/2013,glasgow (uk/scotland),gb,rectangle,5,03/07/2013
1252,17/06/2005,coventry (uk/england),gb,cigar,600,20/06/2005
1253,18/06/2001,wigan (uk/england),gb,other,900,05/08/2001
1254,18/06/2009,glasgow (uk/scotland),gb,disk,15,05/08/2009
1255,18/06/2009,letchworth (uk/england),gb,light,900,05/08/2009
1271,02/06/1986,wiltshire (uk/england),gb,disk,3600,20/10/2005
1272,02/06/2004,nottingham (uk/england),gb,circle,1200,08/07/2004
